"Step","llm_v4_direct_select_pos_1 - total_success","llm_v4_direct_select_pos_1 - total_success__MIN","llm_v4_direct_select_pos_1 - total_success__MAX","llm_v3_pos_neg_dst - total_success","llm_v3_pos_neg_dst - total_success__MIN","llm_v3_pos_neg_dst - total_success__MAX","fbe_baseline - total_success","fbe_baseline - total_success__MIN","fbe_baseline - total_success__MAX","llm_v2_pos_cot - total_success","llm_v2_pos_cot - total_success__MIN","llm_v2_pos_cot - total_success__MAX","l3mvn_baseline_local_step_15 - total_success","l3mvn_baseline_local_step_15 - total_success__MIN","l3mvn_baseline_local_step_15 - total_success__MAX","llm_v1_no_cot_local_step_15 - total_success","llm_v1_no_cot_local_step_15 - total_success__MIN","llm_v1_no_cot_local_step_15 - total_success__MAX","sem_exp_baseline - total_success","sem_exp_baseline - total_success__MIN","sem_exp_baseline - total_success__MAX"
"760","0.53125","0.53125","0.53125","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.391304347826087","0.391304347826087","0.391304347826087","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.5","0.5","0.5","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.391304347826087","0.391304347826087","0.391304347826087"
"770","0.5151515151515151","0.5151515151515151","0.5151515151515151","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.391304347826087","0.391304347826087","0.391304347826087","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.48717948717948717","0.48717948717948717","0.48717948717948717","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.391304347826087","0.391304347826087","0.391304347826087"
"780","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.47368421052631576","0.47368421052631576","0.47368421052631576","0.375","0.375","0.375","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.48717948717948717","0.48717948717948717","0.48717948717948717","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.391304347826087","0.391304347826087","0.391304347826087"
"790","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.45","0.45","0.45","0.375","0.375","0.375","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.48717948717948717","0.48717948717948717","0.48717948717948717","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.4166666666666667","0.4166666666666667","0.4166666666666667"
"800","0.5142857142857142","0.5142857142857142","0.5142857142857142","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.36","0.36","0.36","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.4878048780487805","0.4878048780487805","0.4878048780487805","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.4","0.4","0.4"
"810","0.5142857142857142","0.5142857142857142","0.5142857142857142","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.36","0.36","0.36","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.4878048780487805","0.4878048780487805","0.4878048780487805","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.38461538461538464","0.38461538461538464","0.38461538461538464"
"820","0.5142857142857142","0.5142857142857142","0.5142857142857142","0.4090909090909091","0.4090909090909091","0.4090909090909091","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.4230769230769231","0.4230769230769231","0.4230769230769231","0.4878048780487805","0.4878048780487805","0.4878048780487805","0.375","0.375","0.375","0.38461538461538464","0.38461538461538464","0.38461538461538464"
"830","0.5","0.5","0.5","0.4090909090909091","0.4090909090909091","0.4090909090909091","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.4230769230769231","0.4230769230769231","0.4230769230769231","0.4878048780487805","0.4878048780487805","0.4878048780487805","0.375","0.375","0.375","0.38461538461538464","0.38461538461538464","0.38461538461538464"
"840","0.5135135135135135","0.5135135135135135","0.5135135135135135","0.4090909090909091","0.4090909090909091","0.4090909090909091","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.4230769230769231","0.4230769230769231","0.4230769230769231","0.4878048780487805","0.4878048780487805","0.4878048780487805","0.375","0.375","0.375","0.38461538461538464","0.38461538461538464","0.38461538461538464"
"850","0.5128205128205128","0.5128205128205128","0.5128205128205128","0.4090909090909091","0.4090909090909091","0.4090909090909091","0.35714285714285715","0.35714285714285715","0.35714285714285715","0.4230769230769231","0.4230769230769231","0.4230769230769231","0.47619047619047616","0.47619047619047616","0.47619047619047616","0.375","0.375","0.375","0.37037037037037035","0.37037037037037035","0.37037037037037035"
"860","0.5","0.5","0.5","0.4090909090909091","0.4090909090909091","0.4090909090909091","0.3793103448275862","0.3793103448275862","0.3793103448275862","0.41379310344827586","0.41379310344827586","0.41379310344827586","0.47619047619047616","0.47619047619047616","0.47619047619047616","0.375","0.375","0.375","0.37037037037037035","0.37037037037037035","0.37037037037037035"
"870","0.5121951219512195","0.5121951219512195","0.5121951219512195","0.4090909090909091","0.4090909090909091","0.4090909090909091","0.4","0.4","0.4","0.41379310344827586","0.41379310344827586","0.41379310344827586","0.47619047619047616","0.47619047619047616","0.47619047619047616","0.375","0.375","0.375","0.37037037037037035","0.37037037037037035","0.37037037037037035"
"880","0.5121951219512195","0.5121951219512195","0.5121951219512195","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.41935483870967744","0.41935483870967744","0.41935483870967744","0.43333333333333335","0.43333333333333335","0.43333333333333335","0.47619047619047616","0.47619047619047616","0.47619047619047616","0.36","0.36","0.36","0.37037037037037035","0.37037037037037035","0.37037037037037035"
"890","0.5","0.5","0.5","0.44","0.44","0.44","0.40625","0.40625","0.40625","0.45161290322580644","0.45161290322580644","0.45161290322580644","0.47619047619047616","0.47619047619047616","0.47619047619047616","0.38461538461538464","0.38461538461538464","0.38461538461538464","0.37037037037037035","0.37037037037037035","0.37037037037037035"
"900","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.44","0.44","0.44","0.42424242424242425","0.42424242424242425","0.42424242424242425","0.45161290322580644","0.45161290322580644","0.45161290322580644","0.46511627906976744","0.46511627906976744","0.46511627906976744","0.38461538461538464","0.38461538461538464","0.38461538461538464","0.35714285714285715","0.35714285714285715","0.35714285714285715"
"910","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.46153846153846156","0.46153846153846156","0.46153846153846156","0.4117647058823529","0.4117647058823529","0.4117647058823529","0.4375","0.4375","0.4375","0.45454545454545453","0.45454545454545453","0.45454545454545453","0.38461538461538464","0.38461538461538464","0.38461538461538464","0.35714285714285715","0.35714285714285715","0.35714285714285715"
"920","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.4117647058823529","0.4117647058823529","0.4117647058823529","0.42424242424242425","0.42424242424242425","0.42424242424242425","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.3793103448275862","0.3793103448275862","0.3793103448275862"
"930","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.4117647058823529","0.4117647058823529","0.4117647058823529","0.42424242424242425","0.42424242424242425","0.42424242424242425","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.3793103448275862","0.3793103448275862","0.3793103448275862"
"940","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.4117647058823529","0.4117647058823529","0.4117647058823529","0.42424242424242425","0.42424242424242425","0.42424242424242425","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.3793103448275862","0.3793103448275862","0.3793103448275862"
"950","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.4117647058823529","0.4117647058823529","0.4117647058823529","0.4411764705882353","0.4411764705882353","0.4411764705882353","0.46808510638297873","0.46808510638297873","0.46808510638297873","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.3793103448275862","0.3793103448275862","0.3793103448275862"
"960","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.4411764705882353","0.4411764705882353","0.4411764705882353","0.46808510638297873","0.46808510638297873","0.46808510638297873","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.4","0.4","0.4"
"970","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4444444444444444","0.4444444444444444","0.4444444444444444","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.45714285714285713","0.45714285714285713","0.45714285714285713","0.46938775510204084","0.46938775510204084","0.46938775510204084","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.41935483870967744","0.41935483870967744","0.41935483870967744"
"980","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4827586206896552","0.4827586206896552","0.4827586206896552","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.45714285714285713","0.45714285714285713","0.45714285714285713","0.46938775510204084","0.46938775510204084","0.46938775510204084","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.41935483870967744","0.41935483870967744","0.41935483870967744"
"990","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4827586206896552","0.4827586206896552","0.4827586206896552","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.4722222222222222","0.4722222222222222","0.4722222222222222","0.46938775510204084","0.46938775510204084","0.46938775510204084","0.41379310344827586","0.41379310344827586","0.41379310344827586","0.41935483870967744","0.41935483870967744","0.41935483870967744"
"1000","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4827586206896552","0.4827586206896552","0.4827586206896552","0.4594594594594595","0.4594594594594595","0.4594594594594595","0.4722222222222222","0.4722222222222222","0.4722222222222222","0.46938775510204084","0.46938775510204084","0.46938775510204084","0.41379310344827586","0.41379310344827586","0.41379310344827586","0.41935483870967744","0.41935483870967744","0.41935483870967744"
"1010","0.5227272727272727","0.5227272727272727","0.5227272727272727","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4473684210526316","0.4473684210526316","0.4473684210526316","0.4594594594594595","0.4594594594594595","0.4594594594594595","0.46938775510204084","0.46938775510204084","0.46938775510204084","0.4","0.4","0.4","0.4375","0.4375","0.4375"
"1020","0.5333333333333333","0.5333333333333333","0.5333333333333333","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4358974358974359","0.4358974358974359","0.4358974358974359","0.4594594594594595","0.4594594594594595","0.4594594594594595","0.46938775510204084","0.46938775510204084","0.46938775510204084","0.4","0.4","0.4","0.4375","0.4375","0.4375"
"1030","0.5319148936170213","0.5319148936170213","0.5319148936170213","0.4838709677419355","0.4838709677419355","0.4838709677419355","0.4358974358974359","0.4358974358974359","0.4358974358974359","0.4473684210526316","0.4473684210526316","0.4473684210526316","0.46938775510204084","0.46938775510204084","0.46938775510204084","0.4","0.4","0.4","0.42424242424242425","0.42424242424242425","0.42424242424242425"
"1040","0.5208333333333334","0.5208333333333334","0.5208333333333334","0.4838709677419355","0.4838709677419355","0.4838709677419355","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.4473684210526316","0.4473684210526316","0.4473684210526316","0.46938775510204084","0.46938775510204084","0.46938775510204084","0.41935483870967744","0.41935483870967744","0.41935483870967744","0.4117647058823529","0.4117647058823529","0.4117647058823529"
"1050","0.5208333333333334","0.5208333333333334","0.5208333333333334","0.48484848484848486","0.48484848484848486","0.48484848484848486","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.4473684210526316","0.4473684210526316","0.4473684210526316","0.46938775510204084","0.46938775510204084","0.46938775510204084","0.41935483870967744","0.41935483870967744","0.41935483870967744","0.4117647058823529","0.4117647058823529","0.4117647058823529"
"1060","0.5208333333333334","0.5208333333333334","0.5208333333333334","0.48484848484848486","0.48484848484848486","0.48484848484848486","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.4358974358974359","0.4358974358974359","0.4358974358974359","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.41935483870967744","0.41935483870967744","0.41935483870967744","0.42857142857142855","0.42857142857142855","0.42857142857142855"
"1070","0.5208333333333334","0.5208333333333334","0.5208333333333334","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.4318181818181818","0.4318181818181818","0.4318181818181818","0.425","0.425","0.425","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.40625","0.40625","0.40625","0.43243243243243246","0.43243243243243246","0.43243243243243246"
"1080","0.5208333333333334","0.5208333333333334","0.5208333333333334","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.4222222222222222","0.4222222222222222","0.4222222222222222","0.425","0.425","0.425","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.40625","0.40625","0.40625","0.42105263157894735","0.42105263157894735","0.42105263157894735"
"1090","0.5102040816326531","0.5102040816326531","0.5102040816326531","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.4222222222222222","0.4222222222222222","0.4222222222222222","0.4146341463414634","0.4146341463414634","0.4146341463414634","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.40625","0.40625","0.40625","0.42105263157894735","0.42105263157894735","0.42105263157894735"
"1100","0.5102040816326531","0.5102040816326531","0.5102040816326531","0.4857142857142857","0.4857142857142857","0.4857142857142857","0.4222222222222222","0.4222222222222222","0.4222222222222222","0.4146341463414634","0.4146341463414634","0.4146341463414634","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.3939393939393939","0.3939393939393939","0.3939393939393939","0.425","0.425","0.425"
"1110","0.5102040816326531","0.5102040816326531","0.5102040816326531","0.4857142857142857","0.4857142857142857","0.4857142857142857","0.4222222222222222","0.4222222222222222","0.4222222222222222","0.4146341463414634","0.4146341463414634","0.4146341463414634","0.4807692307692308","0.4807692307692308","0.4807692307692308","0.3939393939393939","0.3939393939393939","0.3939393939393939","0.425","0.425","0.425"
"1120","0.5102040816326531","0.5102040816326531","0.5102040816326531","0.4722222222222222","0.4722222222222222","0.4722222222222222","0.425531914893617","0.425531914893617","0.425531914893617","0.4146341463414634","0.4146341463414634","0.4146341463414634","0.49056603773584906","0.49056603773584906","0.49056603773584906","0.3939393939393939","0.3939393939393939","0.3939393939393939","0.4146341463414634","0.4146341463414634","0.4146341463414634"
"1130","0.5102040816326531","0.5102040816326531","0.5102040816326531","0.4722222222222222","0.4722222222222222","0.4722222222222222","0.425531914893617","0.425531914893617","0.425531914893617","0.40476190476190477","0.40476190476190477","0.40476190476190477","0.49056603773584906","0.49056603773584906","0.49056603773584906","0.3939393939393939","0.3939393939393939","0.3939393939393939","0.4146341463414634","0.4146341463414634","0.4146341463414634"
"1140","0.5","0.5","0.5","0.4722222222222222","0.4722222222222222","0.4722222222222222","0.425531914893617","0.425531914893617","0.425531914893617","0.40476190476190477","0.40476190476190477","0.40476190476190477","0.4727272727272727","0.4727272727272727","0.4727272727272727","0.3939393939393939","0.3939393939393939","0.3939393939393939","0.4146341463414634","0.4146341463414634","0.4146341463414634"
"1150","0.5","0.5","0.5","0.4722222222222222","0.4722222222222222","0.4722222222222222","0.425531914893617","0.425531914893617","0.425531914893617","0.40476190476190477","0.40476190476190477","0.40476190476190477","0.4642857142857143","0.4642857142857143","0.4642857142857143","0.38235294117647056","0.38235294117647056","0.38235294117647056","0.40476190476190477","0.40476190476190477","0.40476190476190477"
"1160","0.5","0.5","0.5","0.4864864864864865","0.4864864864864865","0.4864864864864865","0.425531914893617","0.425531914893617","0.425531914893617","0.4186046511627907","0.4186046511627907","0.4186046511627907","0.45614035087719296","0.45614035087719296","0.45614035087719296","0.38235294117647056","0.38235294117647056","0.38235294117647056","0.40476190476190477","0.40476190476190477","0.40476190476190477"
"1170","0.5098039215686274","0.5098039215686274","0.5098039215686274","0.4864864864864865","0.4864864864864865","0.4864864864864865","0.425531914893617","0.425531914893617","0.425531914893617","0.4318181818181818","0.4318181818181818","0.4318181818181818","0.45614035087719296","0.45614035087719296","0.45614035087719296","0.38235294117647056","0.38235294117647056","0.38235294117647056","0.3953488372093023","0.3953488372093023","0.3953488372093023"
"1180","0.5","0.5","0.5","0.4864864864864865","0.4864864864864865","0.4864864864864865","0.425531914893617","0.425531914893617","0.425531914893617","0.4318181818181818","0.4318181818181818","0.4318181818181818","0.46551724137931033","0.46551724137931033","0.46551724137931033","0.38235294117647056","0.38235294117647056","0.38235294117647056","0.4090909090909091","0.4090909090909091","0.4090909090909091"
"1190","0.5","0.5","0.5","0.5128205128205128","0.5128205128205128","0.5128205128205128","0.4375","0.4375","0.4375","0.43478260869565216","0.43478260869565216","0.43478260869565216","0.46551724137931033","0.46551724137931033","0.46551724137931033","0.3783783783783784","0.3783783783783784","0.3783783783783784","0.4090909090909091","0.4090909090909091","0.4090909090909091"
"1200","0.5094339622641509","0.5094339622641509","0.5094339622641509","0.5128205128205128","0.5128205128205128","0.5128205128205128","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.43478260869565216","0.43478260869565216","0.43478260869565216","0.46551724137931033","0.46551724137931033","0.46551724137931033","0.3783783783783784","0.3783783783783784","0.3783783783783784","0.4222222222222222","0.4222222222222222","0.4222222222222222"
"1210","0.5094339622641509","0.5094339622641509","0.5094339622641509","0.5","0.5","0.5","0.42857142857142855","0.42857142857142855","0.42857142857142855","0.43478260869565216","0.43478260869565216","0.43478260869565216","0.46551724137931033","0.46551724137931033","0.46551724137931033","0.3783783783783784","0.3783783783783784","0.3783783783783784","0.4222222222222222","0.4222222222222222","0.4222222222222222"
"1220","0.5094339622641509","0.5094339622641509","0.5094339622641509","0.5121951219512195","0.5121951219512195","0.5121951219512195","0.44","0.44","0.44","0.43478260869565216","0.43478260869565216","0.43478260869565216","0.4576271186440678","0.4576271186440678","0.4576271186440678","0.39473684210526316","0.39473684210526316","0.39473684210526316","0.41304347826086957","0.41304347826086957","0.41304347826086957"
"1230","0.5185185185185185","0.5185185185185185","0.5185185185185185","0.5121951219512195","0.5121951219512195","0.5121951219512195","0.44","0.44","0.44","0.43478260869565216","0.43478260869565216","0.43478260869565216","0.4576271186440678","0.4576271186440678","0.4576271186440678","0.39473684210526316","0.39473684210526316","0.39473684210526316","0.41304347826086957","0.41304347826086957","0.41304347826086957"
"1240","0.5185185185185185","0.5185185185185185","0.5185185185185185","0.5121951219512195","0.5121951219512195","0.5121951219512195","0.44","0.44","0.44","0.43478260869565216","0.43478260869565216","0.43478260869565216","0.45","0.45","0.45","0.39473684210526316","0.39473684210526316","0.39473684210526316","0.425531914893617","0.425531914893617","0.425531914893617"
